area;"Under
18 years";"18 to 24
years";"25 to 34
years";"35 to 44
years";"45 to 54
years";"55 to 64
years";"65 to 74
years";"75 years
and over"
11940;20,5;8,9;11,5;11,0;14,8;16,6;9,4;7,3
11980;24,2;14,2;10,4;10,9;13,8;11,1;7,8;7,5
12140;15,8;32,1;11,8;9,5;10,8;9,8;5,7;4,4
12180;22,6;8,1;10,9;13,1;14,9;13,6;9,7;7,1
12300;22,7;7,9;10,4;11,6;14,3;13,9;11,1;8,1
12380;26,4;8,1;11,7;13,2;15,4;12,1;7,2;5,9
12460;21,6;8,7;11,8;12,9;16,4;13,3;7,7;7,6
12660;20,7;8,6;10,9;13,0;16,8;14,5;8,2;7,3
12740;25,2;8,1;12,0;11,4;14,1;11,7;7,3;10,1
12780;25,4;9,3;12,0;12,7;14,6;12,0;7,7;6,2
12820;23,8;7,5;12,5;13,0;15,4;12,8;7,7;7,3
12860;20,7;9,1;10,8;13,3;16,6;15,1;7,7;6,7
12900;23,4;8,2;11,4;11,4;14,7;13,0;8,9;8,9
13060;24,7;8,6;12,1;11,5;14,5;13,2;7,9;7,5
13100;22,1;9,2;10,9;12,7;16,7;12,7;8,0;7,7
13180;24,0;9,0;11,9;12,6;14,3;12,5;8,6;7,1
13220;26,4;8,7;11,5;11,1;15,3;12,8;8,1;6,2
13260;23,0;7,1;10,2;11,3;15,8;13,2;9,0;10,4
13300;22,1;7,7;12,9;13,7;16,7;12,0;7,4;7,5
13340;20,8;8,0;12,8;13,1;14,2;15,1;8,5;7,5
13420;23,6;7,1;11,0;12,7;15,3;13,8;9,1;7,3
13500;21,9;11,2;16,3;14,7;14,8;10,3;5,9;4,9
13540;25,3;7,5;11,2;12,6;15,3;13,4;8,2;6,5
13620;25,0;14,6;12,3;10,0;13,3;11,9;6,8;6,1
13660;21,9;8,4;14,4;14,0;15,1;13,1;7,8;5,3
13700;20,5;8,7;9,1;11,5;16,3;15,1;9,6;9,2
13860;18,9;6,7;9,5;12,4;17,0;16,2;10,1;9,2
13940;20,0;20,9;10,0;9,5;12,2;12,1;9,0;6,4
14100;22,4;10,5;13,4;11,9;17,4;11,3;7,0;6,2
14140;21,0;6,7;10,9;10,6;16,0;15,7;9,8;9,3
14180;33,0;8,4;12,7;11,3;12,7;10,5;6,3;5,1
14220;19,2;14,6;10,1;11,8;14,6;13,1;8,3;8,3
14300;20,5;8,5;11,4;12,3;14,5;15,2;9,5;8,2
14340;28,2;9,0;12,8;12,0;14,1;11,5;6,8;5,4
14380;25,2;8,2;12,4;11,8;14,8;13,2;8,3;6,2
14420;22,1;8,3;12,1;12,7;15,1;12,7;9,4;7,6
14580;23,9;7,6;11,9;11,6;15,6;13,4;7,8;8,1
14620;13,8;31,8;10,3;9,1;11,2;11,3;7,1;5,3
14660;26,3;7,8;12,4;11,6;14,4;12,8;7,5;7,2
14700;20,9;15,9;16,9;12,5;13,3;11,0;5,2;4,2
14780;21,1;9,3;11,2;13,3;15,2;13,0;8,5;8,4
14820;22,6;7,1;10,8;10,9;14,9;14,4;11,1;8,2
14940;20,8;8,2;10,2;11,3;14,3;14,9;12,5;7,8
15020;22,1;10,6;10,3;10,9;14,3;13,5;9,3;9,1
15060;17,6;8,4;8,9;10,2;13,6;15,5;14,0;11,8
15100;34,0;8,2;14,1;11,2;12,3;9,0;6,0;5,1
15140;26,1;8,3;12,2;12,5;14,3;12,5;7,5;6,7
15220;15,7;5,4;7,6;8,9;15,0;19,5;15,9;12,1
15340;18,9;28,6;13,8;9,4;10,5;8,9;5,1;4,9
15420;25,6;8,3;11,7;11,8;15,4;13,5;7,6;6,2
15460;23,9;9,1;11,2;11,5;13,9;13,1;9,7;7,6
15580;23,1;7,5;10,9;12,4;14,8;13,4;9,4;8,4
15620;31,3;8,4;12,0;10,9;12,8;10,7;7,4;6,4
15660;22,7;7,3;11,4;11,5;15,1;13,9;9,2;8,9
15700;21,0;10,8;11,3;11,3;15,5;13,7;8,7;7,7
15740;24,3;7,5;10,9;11,9;15,6;13,5;9,1;7,2
15780;27,0;8,8;12,9;14,5;14,0;11,2;7,1;4,5
15820;21,7;7,9;10,8;11,9;15,9;14,2;9,8;7,9
15860;24,0;7,8;11,0;12,4;15,1;13,6;8,9;7,1
15900;23,0;8,1;10,7;11,3;15,6;14,2;9,0;8,1
16060;22,3;11,6;11,4;11,5;14,6;12,6;8,9;7,2
16100;17,5;7,1;13,6;13,8;16,0;14,4;9,8;7,8
16260;20,9;8,0;12,3;12,9;14,7;13,2;9,1;9,0
16340;17,8;24,9;14,4;9,8;11,1;10,4;5,9;5,7
16380;26,1;8,7;12,6;11,7;14,4;12,5;7,3;6,7
16420;30,2;16,7;14,6;9,9;10,0;8,8;5,9;3,9
16460;26,6;9,1;12,7;12,8;13,9;11,5;7,7;5,6
16500;26,4;7,8;11,0;11,6;15,0;12,8;7,4;8,0
16540;21,7;8,7;12,0;13,2;14,8;13,4;9,2;7,0
16660;23,4;8,2;11,0;11,5;15,1;13,3;9,1;8,4
16900;23,1;8,4;11,2;11,4;14,5;14,0;9,7;7,7
17060;23,9;8,0;11,5;13,1;14,5;12,5;8,6;7,9
17200;19,3;20,9;11,4;10,1;12,8;11,3;7,2;7,1
17220;23,9;8,5;10,9;13,2;15,4;13,6;8,4;6,1
17260;22,5;7,8;12,9;14,4;16,3;12,5;7,8;5,7
17340;21,0;6,9;10,3;13,2;16,8;15,2;9,1;7,4
17380;21,6;7,4;12,0;13,0;15,5;14,1;8,7;7,7
17500;29,3;10,9;12,0;11,2;13,3;11,0;6,6;5,6
17540;21,1;7,7;10,2;11,0;15,9;16,4;10,1;7,6
17580;25,3;12,7;13,0;11,4;13,1;12,4;6,8;5,2
17700;27,8;10,9;14,2;13,5;12,8;9,3;6,7;4,8
17740;23,6;8,1;11,0;11,8;15,8;12,9;8,6;8,3
17940;28,4;11,2;15,0;11,8;12,6;9,6;6,2;5,3
18060;23,7;9,7;11,5;11,0;14,2;12,6;8,8;8,6
18100;23,9;8,0;12,0;13,0;15,6;12,7;8,4;6,3
18180;24,3;8,2;13,3;12,7;15,5;13,1;7,2;5,7
18220;25,2;10,8;12,8;12,4;14,2;11,8;7,0;5,9
18260;26,4;7,9;12,0;11,7;15,1;11,9;7,3;7,6
18300;21,8;8,9;11,0;13,5;17,3;13,8;7,1;6,5
18340;24,0;7,4;11,2;12,8;14,1;14,0;8,9;7,7
18380;21,8;12,5;11,8;12,3;13,6;12,6;8,9;6,5
18420;18,9;7,7;10,3;10,1;15,1;16,6;12,0;9,4
18460;23,9;11,1;11,4;12,8;14,1;12,4;8,4;5,8
18500;26,1;8,6;11,7;12,1;14,0;13,5;7,5;6,5
18620;24,3;7,9;12,3;13,2;13,9;12,5;9,2;6,7
18660;23,9;8,9;12,6;13,2;13,8;12,3;8,7;6,6
18740;23,4;7,8;11,1;12,5;15,6;13,8;8,3;7,6
18820;27,1;8,9;11,4;12,4;13,9;12,0;8,1;6,3
18860;21,1;17,4;10,6;11,4;14,3;12,1;7,0;6,1
18900;24,1;7,8;11,2;12,3;15,1;13,3;8,9;7,3
18940;24,0;9,7;11,0;12,6;15,3;12,0;8,5;7,1
18980;21,5;8,8;14,3;13,4;15,6;13,0;7,5;6,0
19020;19,1;6,6;9,1;10,9;13,3;15,1;15,4;10,5
19220;27,3;9,4;12,6;12,0;14,7;11,2;7,1;5,6
19300;23,2;8,6;11,9;12,9;14,7;12,8;9,2;6,7
19540;25,9;7,8;12,3;14,3;15,7;11,8;7,2;5,0
19580;23,1;9,3;11,1;13,4;14,6;12,9;8,6;7,0
19620;23,0;7,6;11,5;12,9;14,8;13,5;9,8;7,0
19700;31,2;8,6;11,5;11,5;12,8;10,8;6,7;7,1
19760;24,6;8,7;11,5;12,2;14,9;13,2;8,0;7,0
19860;29,8;10,4;13,1;12,9;11,6;9,9;6,9;5,4
19900;26,5;8,7;10,4;10,5;12,0;12,4;10,7;8,9
19940;26,1;8,4;13,3;13,3;14,0;11,9;7,7;5,2
19980;21,3;12,1;12,9;10,4;15,2;11,9;7,1;9,0
20060;26,7;9,1;12,2;12,2;14,3;12,6;7,5;5,5
20140;21,5;8,1;11,7;13,0;16,6;13,4;8,1;7,5
20180;30,9;10,8;14,6;12,4;12,3;9,0;4,8;5,1
20300;26,7;10,2;13,7;13,9;13,5;10,9;6,7;4,3
20340;24,9;8,3;12,5;13,2;14,5;12,4;7,9;6,3
20380;20,0;7,9;11,4;13,8;16,1;13,4;9,0;8,5
20420;32,0;9,8;14,1;12,8;12,5;9,3;5,1;4,5
20460;24,0;7,6;12,0;11,3;14,7;13,0;9,1;8,2
20540;27,8;10,1;14,2;14,3;13,0;10,1;6,2;4,3
20580;20,5;11,8;13,4;12,5;15,5;14,6;7,1;4,6
20620;23,4;11,7;12,6;11,6;13,0;11,9;9,0;6,7
20660;24,9;7,9;11,6;13,3;15,0;12,9;8,2;6,1
20700;33,8;10,2;11,9;12,7;11,3;9,5;5,9;4,6
20780;21,9;7,6;11,1;13,0;15,8;14,1;8,7;7,8
20820;19,5;6,6;9,2;11,1;14,7;15,1;13,0;10,8
20900;23,9;10,4;9,4;13,4;17,3;12,8;7,4;5,3
20980;24,6;8,6;18,3;17,0;14,5;10,9;4,4;1,6
21020;24,7;8,5;12,2;11,7;15,6;12,2;7,7;7,5
21120;26,8;8,7;12,2;11,5;14,2;12,0;7,6;7,0
21220;24,2;7,8;11,9;12,2;15,0;13,3;8,2;7,4
21260;22,7;10,5;11,8;12,4;15,0;12,5;8,6;6,5
21380;24,1;9,8;15,5;12,6;14,4;10,8;6,6;6,2
21420;29,0;9,4;13,2;13,0;15,2;11,6;5,7;3,0
21460;18,3;23,1;11,7;10,0;12,4;11,8;7,5;5,2
21540;23,5;15,5;12,5;10,7;13,3;11,3;6,7;6,5
21580;24,7;9,0;13,7;11,2;14,3;11,8;7,7;7,6
21640;24,5;9,0;14,1;12,7;13,8;11,9;7,9;6,0
21700;20,9;7,3;9,9;11,2;15,9;15,7;9,7;9,4
21740;24,6;8,9;11,5;12,4;15,0;13,5;8,2;5,8
21860;21,8;8,8;13,5;13,1;14,5;13,5;8,6;6,3
21900;20,1;12,4;14,9;11,2;13,9;14,4;7,2;6,0
21980;30,2;7,6;13,7;12,4;15,1;12,1;5,3;3,6
22060;22,2;6,5;10,2;10,4;15,7;14,2;9,2;11,5
22100;19,9;10,1;12,4;12,8;14,0;14,0;8,9;8,0
22260;25,2;8,3;12,1;11,8;14,3;13,0;9,0;6,2
22280;23,6;14,4;11,9;12,5;14,4;10,8;6,5;5,8
22300;22,0;9,4;14,3;13,2;15,2;11,5;7,9;6,5
22340;21,7;6,6;9,9;10,1;15,9;14,9;10,7;10,3
22580;24,9;6,8;11,0;12,5;14,8;14,2;10,2;5,6
22620;23,6;10,3;12,1;12,3;15,0;12,5;7,5;6,8
22700;25,7;8,6;12,4;12,6;13,8;12,3;8,3;6,3
22780;22,5;7,6;10,3;13,1;14,9;14,3;9,8;7,5
22800;23,6;8,5;14,8;13,6;15,0;12,3;7,0;5,2
22820;22,1;11,1;11,8;10,5;14,7;13,0;7,8;8,8
22840;24,0;22,7;17,1;11,7;10,4;7,0;4,2;3,0
22860;22,5;7,7;11,2;11,8;15,5;14,3;8,7;8,3
22980;28,0;8,7;12,2;12,2;14,1;10,7;7,2;6,9
23140;25,8;8,2;12,7;13,6;13,7;12,1;8,0;5,9
23180;27,7;13,4;16,9;12,7;11,0;8,9;5,7;3,7
23240;22,8;17,5;11,4;11,4;14,0;11,5;6,9;4,5
23300;26,6;8,3;11,9;12,5;14,4;11,8;7,2;7,2
23340;22,8;9,0;12,4;13,8;15,3;13,4;7,6;5,8
23380;20,3;5,6;8,2;9,8;13,9;15,6;13,2;13,3
23500;22,7;7,9;10,2;11,7;15,4;13,4;9,4;9,4
23620;23,9;8,5;11,8;11,3;14,1;12,1;8,5;9,9
23660;24,4;7,6;11,4;12,5;15,6;13,1;8,0;7,3
23700;24,7;9,5;11,5;13,9;14,2;12,8;7,8;5,6
23780;25,6;8,7;11,0;11,5;14,3;13,2;8,8;7,1
23820;21,0;10,5;11,3;11,4;14,1;13,6;9,1;9,0
23860;31,3;11,5;12,4;11,9;13,4;10,0;5,5;4,0
23900;32,0;10,9;13,3;12,5;13,5;9,4;4,6;3,7
23940;20,2;6,3;9,0;10,8;16,4;17,0;12,0;8,2
23980;21,6;6,9;9,7;11,3;14,2;16,5;12,2;7,6
24100;22,1;9,7;10,3;13,2;15,6;13,3;8,4;7,3
24180;28,1;9,8;16,6;12,9;16,2;10,6;3,5;2,2
24260;24,2;7,8;11,7;13,2;15,0;12,5;8,6;7,0
24380;22,2;7,9;11,3;13,1;15,9;13,5;8,3;7,7
24420;22,0;6,7;10,0;11,1;14,8;15,0;11,9;8,5
24460;26,8;8,0;12,7;12,4;14,1;11,7;7,1;7,3
24620;25,1;9,4;13,6;12,7;14,6;11,8;7,4;5,4
24700;20,4;7,0;9,5;10,3;14,3;16,3;12,0;10,3
24740;24,5;9,1;11,7;10,3;15,1;12,3;7,8;9,2
24820;21,2;8,1;10,6;13,4;15,0;14,3;10,4;7,1
24900;25,5;7,7;12,1;12,9;15,3;12,1;7,7;6,8
24940;28,0;9,5;12,2;11,5;14,1;12,5;6,8;5,5
24980;24,9;7,4;10,7;12,3;15,0;12,7;8,9;8,0
25100;25,7;10,8;13,2;11,5;13,8;11,8;7,2;6,0
25220;23,7;10,7;12,2;12,6;13,5;12,1;8,0;7,2
25300;24,6;8,7;11,4;13,0;14,5;12,9;8,3;6,6
25340;28,8;12,1;14,2;12,4;12,4;9,9;5,6;4,7
25380;25,1;12,8;13,7;11,7;13,6;11,7;6,7;4,7
25460;23,8;8,4;11,8;11,9;15,0;13,2;8,3;7,6
25580;20,8;6,9;9,7;12,7;15,6;15,7;10,4;8,1
25660;22,9;8,3;11,0;11,9;14,2;13,3;9,8;8,6
25700;22,8;7,6;11,0;12,0;14,3;13,8;10,4;8,1
25720;24,2;11,1;10,9;10,9;14,5;12,5;7,5;8,4
25740;26,8;10,7;12,4;10,6;14,3;12,6;6,5;6,2
25760;21,0;18,4;13,7;9,8;12,7;11,0;6,0;7,4
25780;33,9;7,6;14,0;14,0;12,4;9,5;5,3;3,3
25820;22,7;8,3;11,3;11,7;16,5;15,7;8,0;5,8
25900;28,1;9,0;11,1;10,3;14,2;12,4;8,4;6,5
25940;25,4;9,2;11,1;13,0;14,2;13,0;7,9;6,2
26020;32,2;9,6;13,3;11,8;11,9;9,7;6,0;5,5
26140;22,8;8,4;12,0;11,6;14,9;15,9;8,1;6,4
26220;21,7;10,2;12,7;11,1;11,8;13,3;11,7;7,5
26260;29,4;10,1;14,6;12,0;13,1;9,9;5,8;5,0
26340;15,9;5,7;7,0;9,3;13,7;16,6;17,4;14,5
26460;26,0;7,7;12,4;13,9;15,4;12,1;6,2;6,4
26480;25,3;8,3;12,0;11,6;14,4;12,5;8,8;6,9
26500;20,5;19,7;10,4;9,6;12,3;12,0;8,3;7,2
26540;20,3;7,4;9,4;12,3;16,8;15,6;9,8;8,3
26660;25,0;7,4;11,5;12,6;14,6;12,4;8,5;8,0
26700;20,1;9,7;11,9;13,4;15,1;13,5;8,9;7,3
26740;23,7;10,0;11,5;12,3;15,6;12,3;7,8;6,9
26780;16,7;19,9;14,1;13,7;14,7;10,6;6,0;4,2
26860;24,2;8,0;11,6;10,4;15,5;12,9;7,8;9,5
26940;23,6;9,1;12,0;11,0;14,5;12,7;8,2;8,9
27020;25,3;7,4;12,2;13,1;15,0;11,7;7,7;7,6
27220;19,0;17,5;10,4;10,8;13,8;12,8;8,1;7,6
27300;24,3;11,7;16,1;12,9;14,0;10,8;5,6;4,6
27380;20,9;6,5;9,3;11,7;17,5;14,8;9,5;9,7
27420;22,6;7,5;19,0;16,1;14,1;12,0;5,5;3,2
27460;21,7;9,8;11,7;11,6;15,4;13,0;8,7;8,1
27540;25,9;9,4;11,8;12,2;13,5;12,3;8,3;6,7
27660;20,5;10,1;11,7;11,2;15,7;13,7;7,6;9,5
27700;21,8;11,3;10,4;11,5;15,1;13,3;8,2;8,3
27940;24,8;7,0;11,5;12,8;16,2;12,7;8,0;7,0
27980;26,6;8,5;12,0;11,9;14,9;11,6;7,8;6,8
28060;24,8;8,4;13,2;14,5;14,4;12,0;7,5;5,3
28180;23,5;8,9;13,8;13,8;17,4;14,2;5,5;2,9
28260;23,1;7,5;13,2;13,8;15,7;13,9;7,3;5,5
28300;23,4;7,4;11,9;12,0;15,9;15,0;8,2;6,2
28340;22,7;7,3;12,1;12,5;15,3;15,2;8,0;6,9
28380;24,0;14,6;13,3;11,0;13,1;11,1;6,3;6,6
28500;19,6;13,8;10,2;12,0;15,6;14,1;7,9;6,8
28540;27,0;8,3;12,0;13,1;14,9;12,2;6,7;5,8
28580;25,3;8,2;11,3;12,3;13,8;12,6;9,2;7,3
28620;20,2;7,9;9,1;9,9;13,7;14,4;12,5;12,3
28780;23,9;8,7;13,5;12,6;17,1;14,1;6,2;3,9
28820;15,1;6,8;12,2;13,5;17,6;17,7;10,5;6,5
28860;20,0;6,5;12,0;13,4;17,1;15,8;9,3;5,9
28900;25,1;18,0;13,5;10,7;11,3;9,8;6,5;5,0
28980;24,1;8,0;11,0;11,8;15,4;13,8;8,7;7,3
29060;20,3;23,7;9,8;9,9;12,1;10,5;7,3;6,3
29220;22,3;9,4;10,7;11,5;14,0;15,0;9,7;7,4
29260;28,6;9,7;14,9;13,2;15,7;11,1;4,7;2,0
29300;20,8;6,7;10,3;12,8;16,9;15,9;9,1;7,7
29380;22,0;7,7;11,1;13,8;14,3;13,9;10,4;6,9
29500;22,5;11,1;11,5;10,0;13,6;14,6;8,8;8,0
29580;26,6;9,5;12,3;13,2;14,2;11,8;6,7;5,6
29660;22,5;9,8;12,1;12,0;15,1;13,1;8,9;6,4
29780;24,7;10,2;17,0;11,8;12,5;9,8;7,1;6,9
29860;23,3;7,8;12,3;14,1;13,9;13,4;9,4;5,9
29900;16,6;28,9;16,4;9,2;10,2;9,9;4,9;3,8
29980;22,0;10,8;10,9;11,0;15,6;14,5;9,3;5,9
30060;25,3;9,5;12,2;12,1;13,9;12,2;8,1;6,6
30100;25,1;9,2;11,4;12,7;14,4;13,6;7,8;5,8
30220;25,1;8,0;11,0;13,1;14,2;12,4;9,0;7,1
30260;25,0;8,0;11,9;12,3;14,9;12,2;9,0;6,7
30280;19,3;10,7;10,6;11,7;16,4;15,2;8,8;7,3
30380;27,2;12,2;12,2;10,7;13,9;11,1;7,2;5,6
30420;18,5;14,0;12,8;14,3;14,3;11,3;7,3;7,5
30500;24,7;7,9;12,3;13,7;15,1;13,2;7,6;5,5
30580;23,1;7,3;10,4;12,7;14,7;13,3;9,7;8,9
30660;28,1;7,9;11,7;12,3;13,6;12,0;7,2;7,2
30740;26,2;9,9;12,7;14,0;16,1;10,7;6,0;4,3
30820;32,0;12,0;14,4;13,1;11,9;8,3;4,5;4,0
30900;20,0;10,9;13,6;12,9;14,9;12,0;7,8;8,0
30940;23,6;7,5;10,8;15,3;16,2;13,4;8,1;5,1
31060;20,7;15,3;10,2;11,3;13,9;12,4;8,4;7,8
31260;25,9;7,9;11,8;12,6;14,7;12,0;7,9;7,2
31300;24,3;8,2;13,0;14,0;15,1;12,6;7,8;5,1
31380;24,2;4,2;9,5;13,0;18,6;15,4;8,0;6,9
31500;26,7;9,2;12,5;12,8;13,6;11,5;7,5;6,2
31580;26,8;11,1;12,9;12,9;13,4;11,6;6,7;4,6
31620;16,1;28,7;10,8;8,6;10,9;10,6;6,8;7,4
31660;22,6;9,9;11,7;12,8;15,5;12,9;8,2;6,4
31820;23,2;7,8;12,2;12,9;15,0;13,4;8,6;6,8
31920;22,8;14,2;11,0;11,3;13,2;11,6;8,3;7,7
31940;20,8;10,4;13,7;13,3;16,2;12,3;7,3;6,1
31980;22,4;7,3;10,9;12,2;16,7;13,6;8,3;8,5
32020;23,2;7,1;10,5;11,2;15,0;14,5;10,5;8,1
32060;20,7;7,2;9,8;11,0;16,7;15,1;10,3;9,3
32100;21,7;13,3;10,1;11,4;14,4;12,9;8,7;7,6
32140;22,1;8,9;12,6;13,3;15,7;13,1;7,5;6,7
32180;22,1;8,5;12,8;12,7;14,7;12,9;9,0;7,3
32220;18,7;14,7;12,1;10,9;14,7;14,3;7,7;7,0
32260;24,2;13,4;13,2;11,0;13,9;10,7;6,2;7,4
32270;23,1;11,7;11,7;11,1;14,1;12,5;7,9;7,9
32280;25,9;9,2;12,2;12,0;14,8;12,6;7,6;5,7
32300;25,3;8,3;11,4;11,3;14,1;13,1;8,0;8,5
32340;22,7;7,5;11,0;12,0;16,4;13,2;8,4;8,7
32380;20,1;17,3;10,7;11,4;13,1;12,1;8,2;7,1
32460;20,7;7,3;10,0;12,7;15,8;13,9;10,8;8,8
32500;18,2;27,4;11,0;9,2;11,4;9,6;6,5;6,6
32540;21,7;8,1;11,1;11,0;16,0;14,1;8,5;9,5
32620;24,4;8,0;11,7;12,3;14,3;12,8;9,0;7,6
32660;24,1;7,8;11,1;13,6;15,1;13,3;8,5;6,4
32700;22,1;8,0;12,6;11,9;14,4;13,5;9,7;7,8
32740;26,0;8,5;11,7;11,6;14,2;12,9;8,3;6,8
32860;24,3;7,7;12,2;13,5;14,5;12,6;8,6;6,5
32940;23,5;8,7;11,0;10,6;15,1;12,7;8,1;10,2
32980;22,4;9,4;10,3;12,3;15,0;14,0;8,8;7,7
33020;20,7;19,6;11,4;11,3;13,4;11,5;6,3;5,9
33060;24,8;9,6;12,4;12,4;13,9;12,3;7,8;6,8
33180;21,9;6,3;9,7;12,4;17,7;13,6;9,5;8,8
33220;24,9;8,1;12,7;12,2;14,1;11,9;7,9;8,1
33300;24,7;9,8;11,2;11,6;13,3;12,4;9,1;7,9
33380;21,7;8,9;11,6;13,3;15,0;13,8;9,2;6,5
33420;23,7;9,2;10,7;12,7;16,2;12,5;7,7;7,1
33500;20,1;16,8;12,3;11,5;14,3;12,4;7,5;5,2
33580;23,6;8,5;11,7;11,9;14,7;12,9;9,1;7,6
33620;25,0;7,9;10,9;11,6;15,0;13,2;9,6;6,7
33820;23,3;12,9;14,8;11,2;13,2;10,8;6,7;7,2
33940;24,8;10,3;12,2;10,7;13,8;11,6;7,5;9,0
33980;23,1;9,4;13,7;13,2;14,7;11,7;7,4;6,8
34020;24,3;6,5;11,2;13,3;16,5;13,3;7,5;7,4
34140;24,7;6,5;10,8;11,6;14,6;14,0;9,8;8,0
34180;18,9;7,2;10,8;12,0;16,0;16,1;11,1;7,9
34220;25,4;9,4;12,4;12,4;15,8;11,7;7,5;5,4
34260;18,7;25,4;14,0;9,7;11,3;10,5;5,8;4,6
34300;30,5;10,0;13,1;12,0;12,1;10,4;6,6;5,3
34340;27,7;9,6;13,0;13,2;12,8;10,9;7,3;5,6
34380;18,1;5,9;8,7;9,8;13,6;15,8;15,4;12,7
34420;28,4;12,8;15,7;11,7;12,4;9,0;5,9;4,2
34460;23,4;7,5;10,7;13,8;14,8;13,3;9,2;7,5
34500;18,0;31,9;11,4;9,1;10,8;9,2;5,3;4,4
34540;30,6;9,8;12,8;13,0;12,2;10,1;6,4;5,1
34660;24,4;8,0;12,4;13,9;14,6;13,0;8,0;5,7
34700;22,3;8,2;12,2;12,5;14,6;13,4;8,9;7,9
34780;24,1;11,8;10,6;11,8;14,5;12,5;8,0;6,8
34860;18,0;20,9;11,9;10,3;12,1;11,5;8,6;6,5
35020;26,1;7,8;12,0;12,6;15,1;12,5;7,3;6,6
35060;24,7;9,3;13,0;11,9;14,1;12,4;7,9;6,8
35100;23,3;20,1;12,3;10,3;11,7;10,4;6,4;5,4
35140;23,4;8,4;12,7;11,7;15,2;13,2;8,1;7,2
35220;24,3;15,4;12,2;10,7;12,2;11,8;7,4;6,1
35260;22,7;11,2;12,6;11,0;13,6;12,8;9,0;7,1
35340;22,8;10,0;11,2;12,3;14,3;13,6;9,0;6,9
35420;22,3;7,8;11,4;13,6;15,5;13,3;8,7;7,4
35460;21,2;8,2;10,3;12,0;15,4;14,0;8,8;10,0
35500;27,1;9,5;12,7;12,2;15,0;11,3;6,8;5,4
35580;23,7;7,6;11,5;12,2;15,1;13,4;8,4;8,0
35700;21,5;7,5;10,7;13,2;15,6;14,8;10,2;6,6
35740;22,8;7,0;11,9;12,8;16,0;12,9;8,3;8,2
35820;22,0;9,1;10,6;10,5;15,9;13,0;8,2;10,7
35860;30,7;8,5;10,1;12,1;13,6;11,9;7,8;5,3
35900;25,5;9,2;12,0;11,0;15,5;11,8;7,1;8,0
35940;25,1;7,7;12,1;11,7;14,3;13,4;7,8;7,8
36020;26,4;8,2;10,9;14,3;15,2;12,3;7,9;4,8
36060;22,4;7,2;10,7;13,3;15,6;13,9;9,8;7,2
36180;26,3;7,8;11,8;13,0;15,1;12,5;7,4;6,2
36300;20,8;8,8;11,6;10,8;14,0;15,7;10,8;7,6
36340;20,5;7,8;11,6;12,7;15,0;15,4;8,9;8,1
36380;18,3;6,7;9,1;11,2;15,5;15,9;13,2;10,1
36460;21,3;15,0;11,2;11,9;14,4;12,4;7,5;6,4
36580;21,5;7,3;10,3;11,8;16,3;14,9;9,3;8,7
36620;24,0;9,1;12,6;12,4;13,5;11,4;9,8;7,2
36660;23,4;9,6;10,6;11,8;15,4;13,7;8,1;7,3
36700;18,7;16,2;9,2;10,8;14,8;13,8;8,8;7,8
36820;26,9;9,0;12,4;12,1;13,1;11,4;8,4;6,8
36860;27,2;8,9;12,0;11,6;14,6;12,0;7,7;6,1
36900;23,2;12,4;11,3;11,0;14,0;13,3;8,6;6,3
36940;24,3;9,7;11,7;11,5;14,4;12,3;7,7;8,4
37020;23,0;7,9;11,5;12,2;15,6;13,0;8,3;8,5
37060;22,8;9,6;12,1;11,7;14,5;12,9;8,0;8,5
37140;26,4;7,1;12,3;13,0;14,9;11,9;7,1;7,3
37220;24,1;8,5;10,8;13,1;16,1;13,1;7,9;6,4
37260;18,5;26,9;14,0;10,3;10,7;9,2;5,8;4,7
37300;22,3;7,3;11,4;12,5;15,3;13,9;9,1;8,1
37420;20,7;6,2;8,1;10,0;15,2;16,3;15,1;8,3
37500;22,6;8,2;10,4;10,7;14,8;14,4;10,7;8,2
37540;19,6;8,0;15,8;16,3;16,1;11,6;7,2;5,4
37580;24,7;7,6;12,9;12,8;14,3;11,6;8,3;7,8
37660;25,2;8,7;12,4;13,5;14,1;11,9;8,2;6,2
37740;21,7;6,9;10,3;12,0;14,8;14,6;11,4;8,3
37780;24,3;9,1;11,1;12,6;14,0;12,3;9,3;7,3
37800;24,4;8,9;10,8;11,4;15,1;12,9;8,4;8,2
37820;21,4;7,0;8,4;9,6;14,0;16,3;13,5;9,7
37940;22,8;11,3;15,4;14,7;14,2;9,5;6,5;5,5
38020;25,1;10,2;10,8;11,8;14,6;11,9;7,9;7,7
38100;26,9;9,1;13,0;12,7;13,4;12,2;7,0;5,7
38180;22,7;8,3;12,7;14,2;15,2;12,9;7,6;6,3
38200;17,5;7,6;11,0;10,9;15,5;17,1;11,2;9,2
38260;24,6;9,3;11,4;12,6;14,3;13,2;8,8;5,8
38380;23,8;6,9;13,1;12,6;15,9;14,0;7,4;6,4
38420;24,6;9,0;12,1;12,6;15,5;12,8;7,7;5,7
38460;22,3;17,4;12,8;10,5;12,3;10,8;6,9;7,0
38500;28,8;11,2;13,2;12,3;12,8;9,5;6,2;6,0
38580;21,3;17,0;10,5;10,2;13,8;11,7;7,6;7,9
38620;19,3;13,5;12,4;13,0;16,3;12,2;7,2;6,2
38700;26,9;8,0;11,1;12,5;14,6;12,2;7,5;7,2
38740;22,8;8,0;11,7;12,1;15,5;13,4;9,4;7,1
